country_code,country_name,year,value
SVN,Slovenia,2016,141.16666666666666
SVN,Slovenia,2017,137.18333333333334
SVN,Slovenia,2018,137.03333333333333
SVN,Slovenia,2019,129.45000000000002
SVN,Slovenia,2020,139.41666666666666
SWE,Sweden,2003,152.01666666666665
SWE,Sweden,2004,146.18333333333334
SWE,Sweden,2005,140.46666666666667
SWE,Sweden,2006,136.48333333333332
SWE,Sweden,2007,131.5
SWE,Sweden,2008,131.16666666666666
SWE,Sweden,2009,125.88333333333333
SWE,Sweden,2010,118.95
SWE,Sweden,2011,115.43333333333334
SWE,Sweden,2012,114.08333333333333
SWE,Sweden,2013,113.43333333333334
SWE,Sweden,2014,108.85000000000001
SWE,Sweden,2015,110.66666666666667
SWE,Sweden,2016,105.18333333333334
SWE,Sweden,2017,103.53333333333335
SWE,Sweden,2018,102.18333333333334
SWE,Sweden,2019,95.60000000000001
SWE,Sweden,2020,101.10000000000001
SWE,Sweden,2021,96.38333333333333
SWE,Sweden,2022,92.61666666666666
TUR,Türkiye,2009,181.73333333333335
TUR,Türkiye,2010,179.35
TUR,Türkiye,2011,179.29999999999998
TUR,Türkiye,2012,172.23333333333335
TUR,Türkiye,2013,196.5666666666667
TUR,Türkiye,2014,198.9333333333333
TUR,Türkiye,2015,196.98333333333335
TUR,Türkiye,2016,199.79999999999998
TUR,Türkiye,2017,194.15
TUR,Türkiye,2018,181.79999999999998
TUR,Türkiye,2019,171.06666666666663
USA,United States,2003,221.73333333333335
USA,United States,2004,213.51666666666665
USA,United States,2005,211.33333333333334
USA,United States,2006,206.76666666666665
USA,United States,2007,201.35
USA,United States,2008,199.04999999999998
USA,United States,2009,194.03333333333333
USA,United States,2010,186.88333333333333
USA,United States,2011,186.01666666666665
USA,United States,2012,183.25
USA,United States,2013,183.61666666666667
USA,United States,2014,183.54999999999998
USA,United States,2015,185.3166666666667
USA,United States,2016,186.86666666666667
USA,United States,2017,186.58333333333334
USA,United States,2018,184.6
USA,United States,2019,182.46666666666667
USA,United States,2020,216.36666666666667
USA,United States,2021,234.3166666666667
ZAF,South Africa,2003,703.9666666666667
ZAF,South Africa,2004,708.5666666666666
ZAF,South Africa,2005,726.5166666666668
ZAF,South Africa,2006,715.6666666666666
ZAF,South Africa,2007,704.3666666666667
ZAF,South Africa,2008,679.8833333333333
ZAF,South Africa,2009,653.5833333333334
ZAF,South Africa,2010,616.9
ZAF,South Africa,2011,571.9
ZAF,South Africa,2012,525.35
ZAF,South Africa,2013,488.43333333333334
ZAF,South Africa,2014,471.70000000000005
ZAF,South Africa,2015,461.4166666666667
ZAF,South Africa,2016,453.4666666666667
ZAF,South Africa,2017,437.76666666666665
ZAF,South Africa,2018,425.2
